	Unnamed: 0	index	genome	identifier	file	clip	scale	sum_stat	description	track_type
135	135	135	1	ENCFF320TGF	/home/drk/tillage/datasets/mouse/atac/encode/ENCSR862JVD/summary/coverage.w5	32	2	mean	ATAC:C57BL/6 monocyte adult (5-6 weeks)	ATAC
136	136	136	1	ENCFF878HWK	/home/drk/tillage/datasets/mouse/atac/encode/ENCSR889WQX/summary/coverage.w5	32	2	mean	ATAC:C57BL/6 frontal cortex adult	ATAC
137	137	137	1	ENCFF654YSF	/home/drk/tillage/datasets/mouse/atac/encode/ENCSR903GMO/summary/coverage.w5	32	2	mean	ATAC:C57BL/6 forebrain embryo (13.5 days)	ATAC
138	138	138	1	ENCFF705VCO	/home/drk/tillage/datasets/mouse/atac/encode/ENCSR914PYX/summary/coverage.w5	32	2	mean	ATAC:C57BL/6 common myeloid progenitor male adult (5-6 weeks)	ATAC
139	139	139	1	ENCFF114TFO	/home/drk/tillage/datasets/mouse/atac/encode/ENCSR961SMM/summary/coverage.w5	32	2	mean	ATAC:C57BL/6 intestine embryo (15.5 days)	ATAC
140	140	140	1	ENCFF258MGU	/home/drk/tillage/datasets/mouse/atac/encode/ENCSR966ORC/summary/coverage.w5	32	2	mean	ATAC:C57BL/6 intestine embryo (16.5 days)	ATAC
141	141	141	1	ENCFF487YTM	/home/drk/tillage/datasets/mouse/atac/encode/ENCSR976LWP/summary/coverage.w5	32	2	mean	ATAC:C57BL/6 forebrain embryo (15.5 days)	ATAC
142	142	142	1	ENCFF309CAW	/home/drk/tillage/datasets/mouse/atac/encode/ENCSR983JWA/summary/coverage.w5	32	2	mean	ATAC:C57BL/6 neural tube embryo (15.5 days)	ATAC
143	143	143	1	UW1.1	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW1.1/summary/Unknown-clusters_1-cluster_1_mm10.w5	32	4	mean	ATAC:Unknown-clusters_1-cluster_1	ATAC
144	144	144	1	UW1.2	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW1.2/summary/Unknown-clusters_1-cluster_2_mm10.w5	32	4	mean	ATAC:Unknown-clusters_1-cluster_2	ATAC
145	145	145	1	UW1.3	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW1.3/summary/Unknown-clusters_1-cluster_3_mm10.w5	32	4	mean	ATAC:Unknown-clusters_1-cluster_3	ATAC
146	146	146	1	UW10.1	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW10.1/summary/Hematopoietic_progenitors-clusters_10-cluster_1_mm10.w5	32	4	mean	ATAC:Hematopoietic_progenitors-clusters_10-cluster_1	ATAC
147	147	147	1	UW11.1	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW11.1/summary/Proximal_tubule-clusters_11-cluster_1_mm10.w5	32	4	mean	ATAC:Proximal_tubule-clusters_11-cluster_1	ATAC
148	148	148	1	UW11.2	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW11.2/summary/Proximal_tubule-clusters_11-cluster_2_mm10.w5	32	4	mean	ATAC:Proximal_tubule-clusters_11-cluster_2	ATAC
149	149	149	1	UW11.3	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW11.3/summary/Proximal_tubule-clusters_11-cluster_3_mm10.w5	32	4	mean	ATAC:Proximal_tubule-clusters_11-cluster_3	ATAC
150	150	150	1	UW11.4	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW11.4/summary/Proximal_tubule_S3-clusters_11-cluster_4_mm10.w5	32	4	mean	ATAC:Proximal_tubule_S3-clusters_11-cluster_4	ATAC
151	151	151	1	UW11.5	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW11.5/summary/Proximal_tubule-clusters_11-cluster_5_mm10.w5	32	4	mean	ATAC:Proximal_tubule-clusters_11-cluster_5	ATAC
152	152	152	1	UW12.1	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW12.1/summary/T_cells-clusters_12-cluster_1_mm10.w5	32	4	mean	ATAC:T_cells-clusters_12-cluster_1	ATAC
153	153	153	1	UW12.2	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW12.2/summary/Regulatory_T_cells-clusters_12-cluster_2_mm10.w5	32	4	mean	ATAC:Regulatory_T_cells-clusters_12-cluster_2	ATAC
154	154	154	1	UW12.3	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW12.3/summary/NK_cells-clusters_12-cluster_3_mm10.w5	32	4	mean	ATAC:NK_cells-clusters_12-cluster_3	ATAC
155	155	155	1	UW12.4	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW12.4/summary/T_cells-clusters_12-cluster_4_mm10.w5	32	4	mean	ATAC:T_cells-clusters_12-cluster_4	ATAC
156	156	156	1	UW12.5	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW12.5/summary/T_cells-clusters_12-cluster_5_mm10.w5	32	4	mean	ATAC:T_cells-clusters_12-cluster_5	ATAC
157	157	157	1	UW13.1	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW13.1/summary/Erythroblasts-clusters_13-cluster_1_mm10.w5	32	4	mean	ATAC:Erythroblasts-clusters_13-cluster_1	ATAC
158	158	158	1	UW14.1	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW14.1/summary/Sperm-clusters_14-cluster_1_mm10.w5	32	4	mean	ATAC:Sperm-clusters_14-cluster_1	ATAC
159	159	159	1	UW14.2	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW14.2/summary/Sperm-clusters_14-cluster_2_mm10.w5	32	4	mean	ATAC:Sperm-clusters_14-cluster_2	ATAC
160	160	160	1	UW14.3	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW14.3/summary/Sperm-clusters_14-cluster_3_mm10.w5	32	4	mean	ATAC:Sperm-clusters_14-cluster_3	ATAC
161	161	161	1	UW15.1	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW15.1/summary/Inhibitory_neurons-clusters_15-cluster_1_mm10.w5	32	4	mean	ATAC:Inhibitory_neurons-clusters_15-cluster_1	ATAC
162	162	162	1	UW15.2	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW15.2/summary/Inhibitory_neurons-clusters_15-cluster_2_mm10.w5	32	4	mean	ATAC:Inhibitory_neurons-clusters_15-cluster_2	ATAC
163	163	163	1	UW15.3	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW15.3/summary/SOM+_Interneurons-clusters_15-cluster_3_mm10.w5	32	4	mean	ATAC:SOM+_Interneurons-clusters_15-cluster_3	ATAC
164	164	164	1	UW16.1	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW16.1/summary/B_cells-clusters_16-cluster_1_mm10.w5	32	4	mean	ATAC:B_cells-clusters_16-cluster_1	ATAC
165	165	165	1	UW16.2	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW16.2/summary/Macrophages-clusters_16-cluster_2_mm10.w5	32	4	mean	ATAC:Macrophages-clusters_16-cluster_2	ATAC
166	166	166	1	UW16.3	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW16.3/summary/Microglia-clusters_16-cluster_3_mm10.w5	32	4	mean	ATAC:Microglia-clusters_16-cluster_3	ATAC
167	167	167	1	UW17.1	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW17.1/summary/Dendritic_cells-clusters_17-cluster_1_mm10.w5	32	4	mean	ATAC:Dendritic_cells-clusters_17-cluster_1	ATAC
168	168	168	1	UW17.2	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW17.2/summary/Alveolar_macrophages-clusters_17-cluster_2_mm10.w5	32	4	mean	ATAC:Alveolar_macrophages-clusters_17-cluster_2	ATAC
169	169	169	1	UW17.3	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW17.3/summary/Dendritic_cells-clusters_17-cluster_3_mm10.w5	32	4	mean	ATAC:Dendritic_cells-clusters_17-cluster_3	ATAC
170	170	170	1	UW17.4	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW17.4/summary/Collisions-clusters_17-cluster_4_mm10.w5	32	4	mean	ATAC:Collisions-clusters_17-cluster_4	ATAC
171	171	171	1	UW17.5	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW17.5/summary/Collisions-clusters_17-cluster_5_mm10.w5	32	4	mean	ATAC:Collisions-clusters_17-cluster_5	ATAC
172	172	172	1	UW18.1	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW18.1/summary/DCT_CD-clusters_18-cluster_1_mm10.w5	32	4	mean	ATAC:DCT_CD-clusters_18-cluster_1	ATAC
173	173	173	1	UW18.2	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW18.2/summary/Loop_of_henle-clusters_18-cluster_2_mm10.w5	32	4	mean	ATAC:Loop_of_henle-clusters_18-cluster_2	ATAC
174	174	174	1	UW18.3	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW18.3/summary/Loop_of_henle-clusters_18-cluster_3_mm10.w5	32	4	mean	ATAC:Loop_of_henle-clusters_18-cluster_3	ATAC
175	175	175	1	UW18.4	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW18.4/summary/Distal_convoluted_tubule-clusters_18-cluster_4_mm10.w5	32	4	mean	ATAC:Distal_convoluted_tubule-clusters_18-cluster_4	ATAC
176	176	176	1	UW18.5	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW18.5/summary/Collecting_duct-clusters_18-cluster_5_mm10.w5	32	4	mean	ATAC:Collecting_duct-clusters_18-cluster_5	ATAC
177	177	177	1	UW19.1	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW19.1/summary/Astrocytes-clusters_19-cluster_1_mm10.w5	32	4	mean	ATAC:Astrocytes-clusters_19-cluster_1	ATAC
178	178	178	1	UW19.2	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW19.2/summary/Astrocytes-clusters_19-cluster_2_mm10.w5	32	4	mean	ATAC:Astrocytes-clusters_19-cluster_2	ATAC
179	179	179	1	UW19.3	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW19.3/summary/Astrocytes-clusters_19-cluster_3_mm10.w5	32	4	mean	ATAC:Astrocytes-clusters_19-cluster_3	ATAC
180	180	180	1	UW19.4	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW19.4/summary/Astrocytes-clusters_19-cluster_4_mm10.w5	32	4	mean	ATAC:Astrocytes-clusters_19-cluster_4	ATAC
181	181	181	1	UW2.1	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW2.1/summary/T_cells-clusters_2-cluster_1_mm10.w5	32	4	mean	ATAC:T_cells-clusters_2-cluster_1	ATAC
182	182	182	1	UW20.1	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW20.1/summary/Type_I_pneumocytes-clusters_20-cluster_1_mm10.w5	32	4	mean	ATAC:Type_I_pneumocytes-clusters_20-cluster_1	ATAC
183	183	183	1	UW21.1	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW21.1/summary/Oligodendrocytes-clusters_21-cluster_1_mm10.w5	32	4	mean	ATAC:Oligodendrocytes-clusters_21-cluster_1	ATAC
184	184	184	1	UW21.2	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW21.2/summary/Oligodendrocytes-clusters_21-cluster_2_mm10.w5	32	4	mean	ATAC:Oligodendrocytes-clusters_21-cluster_2	ATAC
185	185	185	1	UW22.1	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW22.1/summary/Endothelial_I_cells-clusters_22-cluster_1_mm10.w5	32	4	mean	ATAC:Endothelial_I_cells-clusters_22-cluster_1	ATAC
186	186	186	1	UW22.2	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW22.2/summary/Endothelial_I_glomerular-clusters_22-cluster_2_mm10.w5	32	4	mean	ATAC:Endothelial_I_(glomerular)-clusters_22-cluster_2	ATAC
187	187	187	1	UW22.3	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW22.3/summary/Endothelial_I_cells-clusters_22-cluster_3_mm10.w5	32	4	mean	ATAC:Endothelial_I_cells-clusters_22-cluster_3	ATAC
188	188	188	1	UW22.4	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW22.4/summary/Endothelial_I_cells-clusters_22-cluster_4_mm10.w5	32	4	mean	ATAC:Endothelial_I_cells-clusters_22-cluster_4	ATAC
189	189	189	1	UW23.1	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW23.1/summary/Endothelial_II_cells-clusters_23-cluster_1_mm10.w5	32	4	mean	ATAC:Endothelial_II_cells-clusters_23-cluster_1	ATAC
190	190	190	1	UW23.2	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW23.2/summary/Unknown-clusters_23-cluster_2_mm10.w5	32	4	mean	ATAC:Unknown-clusters_23-cluster_2	ATAC
191	191	191	1	UW24.1	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW24.1/summary/Monocytes-clusters_24-cluster_1_mm10.w5	32	4	mean	ATAC:Monocytes-clusters_24-cluster_1	ATAC
192	192	192	1	UW24.2	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW24.2/summary/Monocytes-clusters_24-cluster_2_mm10.w5	32	4	mean	ATAC:Monocytes-clusters_24-cluster_2	ATAC
193	193	193	1	UW25.1	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW25.1/summary/Podocytes-clusters_25-cluster_1_mm10.w5	32	4	mean	ATAC:Podocytes-clusters_25-cluster_1	ATAC
194	194	194	1	UW25.2	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW25.2/summary/Endothelial_II_cells-clusters_25-cluster_2_mm10.w5	32	4	mean	ATAC:Endothelial_II_cells-clusters_25-cluster_2	ATAC
195	195	195	1	UW25.3	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW25.3/summary/Endothelial_II_cells-clusters_25-cluster_3_mm10.w5	32	4	mean	ATAC:Endothelial_II_cells-clusters_25-cluster_3	ATAC
196	196	196	1	UW26.1	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW26.1/summary/T_cells-clusters_26-cluster_1_mm10.w5	32	4	mean	ATAC:T_cells-clusters_26-cluster_1	ATAC
197	197	197	1	UW26.2	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW26.2/summary/Collisions-clusters_26-cluster_2_mm10.w5	32	4	mean	ATAC:Collisions-clusters_26-cluster_2	ATAC
198	198	198	1	UW26.3	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW26.3/summary/Collisions-clusters_26-cluster_3_mm10.w5	32	4	mean	ATAC:Collisions-clusters_26-cluster_3	ATAC
199	199	199	1	UW27.1	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW27.1/summary/Purkinje_cells-clusters_27-cluster_1_mm10.w5	32	4	mean	ATAC:Purkinje_cells-clusters_27-cluster_1	ATAC
200	200	200	1	UW27.2	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW27.2/summary/Collisions-clusters_27-cluster_2_mm10.w5	32	4	mean	ATAC:Collisions-clusters_27-cluster_2	ATAC
201	201	201	1	UW27.3	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW27.3/summary/Collisions-clusters_27-cluster_3_mm10.w5	32	4	mean	ATAC:Collisions-clusters_27-cluster_3	ATAC
202	202	202	1	UW28.1	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW28.1/summary/Immature_B_cells-clusters_28-cluster_1_mm10.w5	32	4	mean	ATAC:Immature_B_cells-clusters_28-cluster_1	ATAC
203	203	203	1	UW28.2	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW28.2/summary/Immature_B_cells-clusters_28-cluster_2_mm10.w5	32	4	mean	ATAC:Immature_B_cells-clusters_28-cluster_2	ATAC
204	204	204	1	UW29.1	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW29.1/summary/Ex_neurons_SCPN-clusters_29-cluster_1_mm10.w5	32	4	mean	ATAC:Ex_neurons_SCPN-clusters_29-cluster_1	ATAC
205	205	205	1	UW3.1	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW3.1/summary/Hepatocytes-clusters_3-cluster_1_mm10.w5	32	4	mean	ATAC:Hepatocytes-clusters_3-cluster_1	ATAC
206	206	206	1	UW30.1	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW30.1/summary/Type_II_pneumocytes-clusters_30-cluster_1_mm10.w5	32	4	mean	ATAC:Type_II_pneumocytes-clusters_30-cluster_1	ATAC
207	207	207	1	UW30.2	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW30.2/summary/Unknown-clusters_30-cluster_2_mm10.w5	32	4	mean	ATAC:Unknown-clusters_30-cluster_2	ATAC
208	208	208	1	UW30.3	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW30.3/summary/Collisions-clusters_30-cluster_3_mm10.w5	32	4	mean	ATAC:Collisions-clusters_30-cluster_3	ATAC
209	209	209	1	UW30.4	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW30.4/summary/Unknown-clusters_30-cluster_4_mm10.w5	32	4	mean	ATAC:Unknown-clusters_30-cluster_4	ATAC
210	210	210	1	UW4.1	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW4.1/summary/B_cells-clusters_4-cluster_1_mm10.w5	32	4	mean	ATAC:B_cells-clusters_4-cluster_1	ATAC
211	211	211	1	UW4.2	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW4.2/summary/B_cells-clusters_4-cluster_2_mm10.w5	32	4	mean	ATAC:B_cells-clusters_4-cluster_2	ATAC
212	212	212	1	UW4.3	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW4.3/summary/B_cells-clusters_4-cluster_3_mm10.w5	32	4	mean	ATAC:B_cells-clusters_4-cluster_3	ATAC
213	213	213	1	UW4.4	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW4.4/summary/Activated_B_cells-clusters_4-cluster_4_mm10.w5	32	4	mean	ATAC:Activated_B_cells-clusters_4-cluster_4	ATAC
214	214	214	1	UW5.1	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW5.1/summary/Ex_neurons_CPN-clusters_5-cluster_1_mm10.w5	32	4	mean	ATAC:Ex_neurons_CPN-clusters_5-cluster_1	ATAC
215	215	215	1	UW5.2	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW5.2/summary/Ex_neurons_SCPN-clusters_5-cluster_2_mm10.w5	32	4	mean	ATAC:Ex_neurons_SCPN-clusters_5-cluster_2	ATAC
216	216	216	1	UW5.3	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW5.3/summary/Ex_neurons_CThPN-clusters_5-cluster_3_mm10.w5	32	4	mean	ATAC:Ex_neurons_CThPN-clusters_5-cluster_3	ATAC
217	217	217	1	UW5.4	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW5.4/summary/Ex_neurons_CThPN-clusters_5-cluster_4_mm10.w5	32	4	mean	ATAC:Ex_neurons_CThPN-clusters_5-cluster_4	ATAC
218	218	218	1	UW5.5	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW5.5/summary/Inhibitory_neurons-clusters_5-cluster_5_mm10.w5	32	4	mean	ATAC:Inhibitory_neurons-clusters_5-cluster_5	ATAC
219	219	219	1	UW5.6	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW5.6/summary/Unknown-clusters_5-cluster_6_mm10.w5	32	4	mean	ATAC:Unknown-clusters_5-cluster_6	ATAC
220	220	220	1	UW6.1	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW6.1/summary/Enterocytes-clusters_6-cluster_1_mm10.w5	32	4	mean	ATAC:Enterocytes-clusters_6-cluster_1	ATAC
221	221	221	1	UW7.1	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW7.1/summary/Cardiomyocytes-clusters_7-cluster_1_mm10.w5	32	4	mean	ATAC:Cardiomyocytes-clusters_7-cluster_1	ATAC
222	222	222	1	UW7.2	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW7.2/summary/Unknown-clusters_7-cluster_2_mm10.w5	32	4	mean	ATAC:Unknown-clusters_7-cluster_2	ATAC
223	223	223	1	UW8.1	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW8.1/summary/Cerebellar_granule_cells-clusters_8-cluster_1_mm10.w5	32	4	mean	ATAC:Cerebellar_granule_cells-clusters_8-cluster_1	ATAC
224	224	224	1	UW8.2	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW8.2/summary/Cerebellar_granule_cells-clusters_8-cluster_2_mm10.w5	32	4	mean	ATAC:Cerebellar_granule_cells-clusters_8-cluster_2	ATAC
225	225	225	1	UW9.1	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW9.1/summary/Unknown-clusters_9-cluster_1_mm10.w5	32	4	mean	ATAC:Unknown-clusters_9-cluster_1	ATAC
226	226	226	1	UW9.2	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW9.2/summary/Endothelial_II_cells-clusters_9-cluster_2_mm10.w5	32	4	mean	ATAC:Endothelial_II_cells-clusters_9-cluster_2	ATAC
227	227	227	1	UW9.3	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW9.3/summary/Endothelial_II_cells-clusters_9-cluster_3_mm10.w5	32	4	mean	ATAC:Endothelial_II_cells-clusters_9-cluster_3	ATAC
228	253	253	1	ENCFF096FAR	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000AIB/summary/ENCFF096FAR.w5	32	2	mean	CHIP:CEBPB:C3H myocyte originated from C2C12	TF ChIP-seq
229	254	254	1	ENCFF059BXG	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000AIC/summary/ENCFF059BXG.w5	32	2	mean	CHIP:MYOG:C3H myocyte originated from C2C12	TF ChIP-seq
230	255	255	1	ENCFF891VZV	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000AID/summary/ENCFF891VZV.w5	32	2	mean	CHIP:MYOG:C3H myocyte originated from C2C12	TF ChIP-seq
231	256	256	1	ENCFF170WKG	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000AIE/summary/ENCFF170WKG.w5	32	2	mean	CHIP:USF1:C3H myocyte originated from C2C12	TF ChIP-seq
232	257	257	1	ENCFF462ONT	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000AIG/summary/ENCFF462ONT.w5	32	2	mean	CHIP:MYOD1:C3H C2C12	TF ChIP-seq
233	258	258	1	ENCFF779WLW	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000AIH/summary/ENCFF779WLW.w5	32	2	mean	CHIP:MYOD1:C3H myocyte originated from C2C12	TF ChIP-seq
234	259	259	1	ENCFF528UTW	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000AII/summary/ENCFF528UTW.w5	32	2	mean	CHIP:E2F4:C3H myocyte originated from C2C12	TF ChIP-seq
235	260	260	1	ENCFF583QSM	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000AIJ/summary/ENCFF583QSM.w5	32	2	mean	CHIP:CTCF:C3H C2C12	TF ChIP-seq
236	261	261	1	ENCFF595PRV	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000AIL/summary/ENCFF595PRV.w5	32	2	mean	CHIP:MAX:C3H myocyte originated from C2C12	TF ChIP-seq
237	262	262	1	ENCFF552PFK	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000AIM/summary/ENCFF552PFK.w5	32	2	mean	CHIP:SRF:C3H myocyte originated from C2C12	TF ChIP-seq
238	263	263	1	ENCFF247PFV	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000AIN/summary/ENCFF247PFV.w5	32	2	mean	CHIP:TCF12:C3H myocyte originated from C2C12	TF ChIP-seq
239	264	264	1	ENCFF862HLX	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000AIO/summary/ENCFF862HLX.w5	32	2	mean	CHIP:MAX:C3H C2C12	TF ChIP-seq
240	265	265	1	ENCFF565MVR	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000AIP/summary/ENCFF565MVR.w5	32	2	mean	CHIP:TCF3:C3H myocyte originated from C2C12	TF ChIP-seq
241	266	266	1	ENCFF602DCT	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000AIQ/summary/ENCFF602DCT.w5	32	2	mean	CHIP:USF1:C3H C2C12	TF ChIP-seq
242	267	267	1	ENCFF539PGU	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000AIR/summary/ENCFF539PGU.w5	32	2	mean	CHIP:MYOD1:C3H myocyte originated from C2C12	TF ChIP-seq
243	268	268	1	ENCFF967HVW	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000AIS/summary/ENCFF967HVW.w5	32	2	mean	CHIP:REST:C3H myocyte originated from C2C12	TF ChIP-seq
244	269	269	1	ENCFF122ZAR	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000AIT/summary/ENCFF122ZAR.w5	32	2	mean	CHIP:MYOD1:C3H myocyte originated from C2C12	TF ChIP-seq
245	270	270	1	ENCFF323UQU	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000AIU/summary/ENCFF323UQU.w5	32	2	mean	CHIP:POLR2AphosphoS2:C3H myocyte originated from C2C12	TF ChIP-seq
246	271	271	1	ENCFF674URL	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000AIV/summary/ENCFF674URL.w5	32	2	mean	CHIP:CEBPB:C3H C2C12	TF ChIP-seq
247	272	272	1	ENCFF140UCV	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000AIW/summary/ENCFF140UCV.w5	32	2	mean	CHIP:MYOG:C3H myocyte originated from C2C12	TF ChIP-seq
248	273	273	1	ENCFF680DPI	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000AIX/summary/ENCFF680DPI.w5	32	2	mean	CHIP:POLR2A:C3H myocyte originated from C2C12	TF ChIP-seq
249	291	291	1	ENCFF639AFA	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000CBI/summary/ENCFF639AFA.w5	32	2	mean	CHIP:CTCF:C57BL/6 heart male adult (8 weeks)	TF ChIP-seq
250	292	292	1	ENCFF164ZFD	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000CBJ/summary/ENCFF164ZFD.w5	32	2	mean	CHIP:CTCF:C57BL/6 kidney male adult (8 weeks)	TF ChIP-seq
251	293	293	1	ENCFF916PLK	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000CBK/summary/ENCFF916PLK.w5	32	2	mean	CHIP:POLR2A:C57BL/6 kidney male adult (8 weeks)	TF ChIP-seq
252	294	294	1	ENCFF156BYW	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000CBL/summary/ENCFF156BYW.w5	32	2	mean	CHIP:CTCF:C57BL/6 bone marrow male adult (8 weeks)	TF ChIP-seq
253	295	295	1	ENCFF595EFE	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000CBM/summary/ENCFF595EFE.w5	32	2	mean	CHIP:POLR2A:C57BL/6 bone marrow male adult (8 weeks)	TF ChIP-seq
254	296	296	1	ENCFF867MOQ	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000CBN/summary/ENCFF867MOQ.w5	32	2	mean	CHIP:CTCF:C57BL/6 cerebellum male adult (8 weeks)	TF ChIP-seq
255	297	297	1	ENCFF625PME	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000CBQ/summary/ENCFF625PME.w5	32	2	mean	CHIP:POLR2A:C57BL/6 cerebellum male adult (8 weeks)	TF ChIP-seq
256	298	298	1	ENCFF868AOT	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000CBS/summary/ENCFF868AOT.w5	32	2	mean	CHIP:POLR2A:C57BL/6 heart male adult (8 weeks)	TF ChIP-seq
257	299	299	1	ENCFF919KIP	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000CBU/summary/ENCFF919KIP.w5	32	2	mean	CHIP:CTCF:C57BL/6 liver male adult (8 weeks)	TF ChIP-seq
